ID,PredictedProb
0,0.234544260763
1,0.803673078157
2,0.847833223283
7,0.632669211279
10,0.799524067591
11,0.585985729224
13,0.932310599661
14,0.530003509198
15,0.888975197309
16,0.840456301464
17,0.739539859313
18,0.777772408868
19,0.774343524269
20,0.894104493299
25,0.881696028586
26,0.798145869204
29,0.768146144237
38,0.969367522492
41,0.942077433345
44,0.581819949978
45,0.309071943851
47,0.6861097613
48,0.69468713973
49,0.770587022376
50,0.83356132894
53,0.483229469791
56,0.5263595959
59,0.863902655651
60,0.672743890122
64,0.799647636662
65,0.956438335676
66,0.831789230679
68,0.869458868099
69,0.695929135161
70,0.92893261317
71,0.836433114326
72,0.635216999317
76,0.874635630726
80,0.787391871973
82,0.701414036673
83,0.907761866257
85,0.91496000252
86,0.861087901644
87,0.697816432401
89,0.781215084417
97,0.826421347268
99,0.677979849379
101,0.811414249604
102,0.336490471979
103,0.585376636129
104,0.581923664307
106,0.939335421239
107,0.612807026801
109,0.892253991212
111,0.431218926767
113,0.78800036446
114,0.565518354505
118,0.858516074776
119,0.686943583104
120,0.855104159156
123,0.70696193193
128,0.199044629581
129,0.743497571217
131,0.899670268768
133,0.682665586404
134,0.725852936789
136,0.911237203566
137,0.697979539924
139,0.755983319046
140,0.886771759542
142,0.692020913801
144,0.758415575234
146,0.89195136516
147,0.758063008358
148,0.914564710719
150,0.235713768716
151,0.145171081983
152,0.969812567248
155,0.95574169568
158,0.869288604779
159,0.66119227623
160,0.946683054572
161,0.71023010398
165,0.929468230246
166,0.462870887666
170,0.918621556378
171,0.748257815439
174,0.727981356316
175,0.658588144202
179,0.758853926428
180,0.948252857193
181,0.829542212747
184,0.617422292451
185,0.492260845474
187,0.873508794478
188,0.779222039291
190,0.790245981081
191,0.725524575548
192,0.54479555272
193,0.841982672317
196,0.856424427632
197,0.586117918286
198,0.609543360987
205,0.0690614058275
211,0.8715288721
213,0.722020380858
214,0.820424436239
217,0.551063005018
218,0.846035530581
221,0.775544860796
222,0.565057688183
225,0.811249403358
229,0.697560566176
236,0.591535611814
237,0.914597165975
238,0.759471987615
239,0.973184621982
242,0.674254753054
245,0.912591174171
246,0.826125607319
247,0.90820979124
248,0.971975146796
254,0.89748570717
255,0.546246646388
257,0.957054661222
259,0.773749403909
264,0.907799615497
270,0.722721090321
272,0.75835619863
274,0.458836203709
275,0.4616027755
278,0.816149939877
280,0.294421710338
281,0.206628127526
282,0.255198526734
283,0.843219768164
284,0.952449549825
286,0.909608387403
287,0.925138625081
288,0.855017195761
289,0.862032704723
290,0.636393174798
291,0.686736855102
294,0.615243989022
295,0.354755074769
297,0.593861693224
299,0.713283210468
305,0.793918894532
307,0.481862319021
308,0.819155962315
313,0.658655861208
314,0.778718859788
315,0.813861570336
316,0.930522782164
317,0.843344627189
319,0.596244475894
322,0.860193396501
323,0.845775965084
324,0.862324565941
326,0.855831902976
327,0.674757479491
329,0.972072227907
330,0.0835566229358
331,0.450314156659
336,0.377783510407
337,0.471282037999
338,0.862615567194
340,0.950146007367
345,0.425405762311
347,0.905724165037
348,0.775528893681
350,0.985191773656
352,0.771194690196
356,0.940770421191
357,0.945883684917
358,0.944292806353
359,0.817546558169
361,0.77741711714
363,0.313775572145
364,0.818837119485
368,0.849105075532
376,0.971395568545
378,0.752112765418
382,0.816609300572
384,0.557772470904
385,0.947325802588
388,0.141176665084
389,0.971596057578
391,0.654274776576
392,0.699674777379
395,0.811470921699
396,0.820823185284
397,0.771021635795
399,0.771692799978
404,0.929220530852
407,0.391143939401
409,0.842411181044
410,0.806808124623
413,0.771243922991
414,0.583190665454
416,0.758068578257
418,0.745531794042
419,0.782521371253
420,0.821421846066
422,0.968845441418
423,0.771917984651
427,0.700561833147
429,0.985545978649
430,0.584936963604
431,0.697167985042
432,0.678893238581
433,0.910975841191
434,0.0826567576552
436,0.752428240877
437,0.896557841004
451,0.717717160333
452,0.763090287699
454,0.665981657315
457,0.863133389409
458,0.832339550442
460,0.568746558777
461,0.948790467581
462,0.751983407296
463,0.830242242291
465,0.943333085353
467,0.881556135205
473,0.865921189484
474,0.907434278575
480,0.115481332483
481,0.684646501971
483,0.959467951703
484,0.587988967939
485,0.544600183148
487,0.912028008871
490,0.956699973629
491,0.800710670148
492,0.655956698075
496,0.845005813763
497,0.574011211912
498,0.68295638398
499,0.880435559047
501,0.731726481968
502,0.876693781606
503,0.827789886077
506,0.911848863589
507,0.795392691707
508,0.55996449157
509,0.78100804448
510,0.791398579975
511,0.85938541084
513,0.786821003797
515,0.936947082892
521,0.516661107542
522,0.791839800626
523,0.881025884034
525,0.869075394612
529,0.868302693863
530,0.582794152404
531,0.660448973119
533,0.757163541096
534,0.723422519126
535,0.917273727331
537,0.616033069608
541,0.607588742351
542,0.737032906451
543,0.722617058332
544,0.81588422396
545,0.652957253586
549,0.854497674352
550,0.902880652807
551,0.861518612904
553,0.631273556151
556,0.878489004994
558,0.502500192381
560,0.708462051277
563,0.509487647959
564,0.965623257561
567,0.443899245641
572,0.615794328359
573,0.936367039432
577,0.870392216546
583,0.830186849361
584,0.819212617084
585,0.767435290566
586,0.72409889972
588,0.713883644285
590,0.694681546619
591,0.790535296892
593,0.974635302796
594,0.782321522153
597,0.794956655487
598,0.690371442803
599,0.891085619669
603,0.798642312676
604,0.685151637893
606,0.918416067078
607,0.638307227994
609,0.766296392339
614,0.846372267934
615,0.868672181252
616,0.565614802934
617,0.897934739644
618,0.856889929707
619,0.812101997994
620,0.899469079907
623,0.678266816278
625,0.844910866364
626,0.762458920197
627,0.912900935406
632,0.956725162273
633,0.556978802466
634,0.823697636175
635,0.779586520654
636,0.836684506563
637,0.881746369954
638,0.806354544159
639,0.914113232735
642,0.523870299395
643,0.844473399929
644,0.944215171861
645,0.471209261652
646,0.796338497405
650,0.924727822837
653,0.662398053939
654,0.561072214135
655,0.375279501441
656,0.869764767079
657,0.827272503803
658,0.724819342454
660,0.408356983312
661,0.771052391097
668,0.890423453553
669,0.696567278597
671,0.863582733786
672,0.740277442625
676,0.930903614593
678,0.821353056348
680,0.773072917647
682,0.949750517235
684,0.843636992531
685,0.839873582503
686,0.680565190087
687,0.551947141764
694,0.430922336354
696,0.583418303615
697,0.723811831057
699,0.580488722846
702,0.910641616948
707,0.837661904194
708,0.945486752357
712,0.936910007465
717,0.917188327392
718,0.956362012357
720,0.576526937529
721,0.849755557458
723,0.806017705434
724,0.680062251296
727,0.681946684758
728,0.296318496104
731,0.783313781317
733,0.794808702432
735,0.906981384251
737,0.822283337734
738,0.77513781481
740,0.616581055574
742,0.963050284801
743,0.653431848101
745,0.638525523139
746,0.888141370757
747,0.667724930361
748,0.983997599454
749,0.876309819733
750,0.950521972374
753,0.768306026256
755,0.836303578594
756,0.895786295332
758,0.549036964672
760,0.713968400515
762,0.850307020776
763,0.779944473031
765,0.891206423712
767,0.946061191748
768,0.963606760707
770,0.684864773568
772,0.794905652397
773,0.870877832745
774,0.710513766593
775,0.674801873367
777,0.440704506901
778,0.91335904052
780,0.503885344068
782,0.771530307157
783,0.924703448576
786,0.552516768895
787,0.911833200525
788,0.745693470796
789,0.674219701736
790,0.703645440226
793,0.697442139754
795,0.894388137191
807,0.669493939804
809,0.801787197227
810,0.463266690723
811,0.70444305522
813,0.137475110478
815,0.813946613234
816,0.691804564683
821,0.891983354488
823,0.98400984516
825,0.85175859497
826,0.884216845903
827,0.885327420442
832,0.949589362173
833,0.736910105965
834,0.664471843222
837,0.867718337886
838,0.954121587197
839,0.0822587305285
843,0.49378887946
844,0.827236281083
845,0.609884179247
846,0.670984490615
848,0.705952480071
850,0.776879496189
851,0.883865063761
852,0.66653444747
855,0.729267876255
856,0.942978286774
861,0.764318854689
862,0.8508957861
863,0.925092013655
864,0.71350317116
865,0.888301278383
867,0.687964169644
868,0.909231327109
869,0.926969018426
873,0.75260380721
875,0.649060762924
877,0.872610108617
879,0.815311286721
880,0.97676907502
881,0.767669622961
882,0.667159770703
883,0.937750879888
887,0.692298023064
888,0.632189848234
890,0.93308943222
897,0.777197876045
900,0.850395414073
902,0.78024072548
904,0.768812139314
906,0.57424151132
910,0.877225261356
913,0.838819776476
914,0.621520079759
