ID,PredictedProb
0,0.32650401328
1,0.789112217292
2,0.841524013509
7,0.591030138684
10,0.800973952027
11,0.591872193822
13,0.920698982295
14,0.518618925971
15,0.887517180899
16,0.841323994896
17,0.736707674944
18,0.77705492446
19,0.784458643447
20,0.871801130012
25,0.896902628049
26,0.785624162425
29,0.760341601183
38,0.968158057274
41,0.937141859891
44,0.584515127107
45,0.319925699592
47,0.687508542556
48,0.687661311308
49,0.767287910273
50,0.826395366095
53,0.471765505919
56,0.523402558794
59,0.851942994938
60,0.663876734203
64,0.805132590127
65,0.951866053552
66,0.805256288596
68,0.876251503013
69,0.709467542035
70,0.929689015339
71,0.830485091534
72,0.652572327968
76,0.84368962402
80,0.791953609902
82,0.682532202513
83,0.912115926354
85,0.927680708824
86,0.853603047655
87,0.727052113631
89,0.786867474158
97,0.829321622651
99,0.677968608921
101,0.824951176116
102,0.303857869495
103,0.583674135096
104,0.580272158927
106,0.930701382621
107,0.620424510766
109,0.880357594396
111,0.435021998785
113,0.785517442677
114,0.547792162442
118,0.865476728869
119,0.712732001786
120,0.848481098923
123,0.692937415534
128,0.215182567583
129,0.741904223146
131,0.87129820101
133,0.675483438895
134,0.726403769171
136,0.912104327703
137,0.687318925633
139,0.761470092248
140,0.87644275076
142,0.724419806611
144,0.75642025441
146,0.885489068702
147,0.745156349618
148,0.903529238875
150,0.230867292096
151,0.18738370366
152,0.968882376022
155,0.958931703459
158,0.873276246963
159,0.645849152026
160,0.943418008172
161,0.69703332952
165,0.927324055898
166,0.449892161172
170,0.904898519663
171,0.750325740136
174,0.734374735334
175,0.662515296344
179,0.778382243897
180,0.936018002072
181,0.823838305714
184,0.621743558885
185,0.509841590215
187,0.87799723045
188,0.786833958312
190,0.801415915482
191,0.73140523162
192,0.55255460529
193,0.844067445233
196,0.855046558998
197,0.572583806347
198,0.599962802902
205,0.123960427249
211,0.851018141343
213,0.702555849291
214,0.83438584023
217,0.5143147005
218,0.846031116225
221,0.772880171622
222,0.57481647272
225,0.821281681133
229,0.694387374255
236,0.585533502965
237,0.906518757621
238,0.752978153469
239,0.966132642799
242,0.68213330071
245,0.912994475413
246,0.822677388306
247,0.89593649777
248,0.962125068038
254,0.907199385813
255,0.551980811799
257,0.961859183404
259,0.758794058087
264,0.901038983823
270,0.708528944659
272,0.784548105035
274,0.482345976257
275,0.49625800937
278,0.798093413876
280,0.297036799472
281,0.219057963595
282,0.289848488633
283,0.845759762213
284,0.946447787924
286,0.911008633493
287,0.920775215858
288,0.860620689026
289,0.862448538089
290,0.618719341015
291,0.687872895622
294,0.607246772228
295,0.3508889892
297,0.620319755721
299,0.707635930592
305,0.789602147827
307,0.480488259969
308,0.818604210214
313,0.675265743589
314,0.788707603487
315,0.82279218002
316,0.928033713565
317,0.843892600126
319,0.593890396723
322,0.85612311222
323,0.824331050503
324,0.849056651284
326,0.862571119352
327,0.678239248245
329,0.972036093286
