ID,PredictedProb
0,0.33114973263
1,0.793416694438
2,0.799889357768
7,0.542710527997
10,0.812049062526
11,0.598505881303
13,0.918374510751
14,0.521437173407
15,0.887721168188
16,0.837091946859
17,0.717182030161
18,0.765234013879
19,0.75103825423
20,0.860506954977
25,0.924524106333
26,0.783402774274
29,0.722494931763
38,0.968095860093
41,0.948840264516
44,0.594299576492
45,0.34015584953
47,0.647325995633
48,0.691463258037
49,0.790170487395
50,0.804526401164
53,0.462670855293
56,0.54957934452
59,0.855867564181
60,0.638084873906
64,0.819765274058
65,0.959337694466
66,0.772669732588
68,0.8737507715
69,0.744990811467
70,0.932943598773
71,0.810070878003
72,0.64873850419
76,0.83544957671
80,0.802902927204
82,0.639191309504
83,0.911467796951
85,0.947959983923
86,0.842093530132
87,0.725937830461
89,0.773390222831
97,0.806590205051
99,0.683835799045
101,0.83483624886
102,0.263104232936
103,0.574474199041
104,0.574703211737
106,0.927290834207
107,0.581811290793
109,0.886652202133
111,0.442146306533
113,0.775924721933
114,0.558063864328
118,0.86991135922
119,0.716767320632
120,0.804029951805
123,0.685543706993
128,0.260046931274
129,0.719777444867
131,0.796578555487
133,0.673159661866
134,0.700455349825
136,0.920329663331
137,0.690458181788
139,0.782906701951
140,0.875329414452
142,0.731143798815
144,0.712958494541
146,0.894900892203
147,0.773741470007
148,0.919996459525
150,0.237203477042
151,0.159533412568
152,0.967591812714
155,0.955213870011
158,0.863559215833
159,0.632075140624
160,0.950743408504
161,0.694078558179
165,0.949858339848
166,0.443982545148
170,0.905673055332
171,0.744248495484
174,0.728110559323
175,0.664627657245
179,0.778536271906
180,0.946849732927
181,0.812063966064
184,0.616187642825
185,0.50606226925
187,0.879587148512
188,0.747482497952
190,0.763524084148
191,0.730605637691
192,0.547574049767
193,0.848375514225
196,0.849304042064
197,0.570142093403
198,0.605831698987
205,0.112663534027
211,0.816939894173
213,0.691092385593
214,0.817950180245
217,0.498078969406
218,0.868675326632
221,0.771998596244
222,0.580476780801
225,0.784432882582
229,0.645667509718
236,0.575600401745
237,0.885464636915
238,0.737729515181
239,0.976390962853
242,0.685482882744
245,0.908209769216
246,0.809223495544
247,0.864350168591
248,0.964545810414
254,0.902997455876
255,0.548224090399
257,0.955212397497
259,0.758355714765
264,0.887759368636
270,0.716458239694
272,0.78822608915
274,0.451590456208
275,0.482700711108
278,0.775053127154
280,0.306741201752
281,0.209587819965
282,0.284510471569
283,0.839754241551
284,0.933574399115
286,0.938707857917
287,0.935972418447
288,0.864631731584
289,0.87652997411
